5.276361e-11, 6.057705e-10, 1.455117e-10, 1.828277e-10, 6.616985e-11, 5.629569e-11, 5.082112e-11, 5.696019e-11, 7.682721e-11, 2.184008e-10, 5.12248e-11, 1.196656e-10, 5.954681e-11, 7.150162e-11, 5.535398e-11, 5.656743e-11, 1.272782e-10, 1.455861e-09, 3.53085e-09, 1.352664e-09, 1.202971e-08, 1.489904e-09, 1.079472e-09, 1.80611e-09, 1.324526e-09, 1.636552e-09, 2.06132e-09, 1.916905e-09, 1.771716e-09, 1.341205e-09, 1.408873e-09, 1.036549e-09, 1.17363e-09, 6.057881e-09, 3.424362e-09, 8.290164e-09, 2.857249e-09, 1.005309e-09, 1.894004e-09, 9.143289e-09, 1.219262e-09, 1.249287e-09, 1.803078e-09, 1.318811e-08, 1.13846e-09, 1.066262e-09, 1.195354e-09, 2.701835e-08, 5.277571e-09, 0.664962, 0.547261, 0.591214, 0.61586, 0.640893, 0.518866, 0.55668, 0.636685, 0.634835, 0.512142, 0.683751, 0.572594, 0.572258, 0.518033, 0.612563, 0.677572, 0.563754, 109812.2, 102196.08, 107047.9, 108340.3, 0.105038
2.565926e-10, 6.343536e-11, 7.208912e-11, 6.682584e-11, 1.578471e-10, 1.439355e-10, 3.586354e-10, 2.676387e-10, 1.613682e-10, 9.329048e-11, 4.217745e-10, 6.904267e-11, 9.498103e-11, 1.434858e-10, 1.041563e-10, 1.304603e-10, 6.600116e-11, 4.330386e-09, 1.532085e-09, 4.60972e-09, 1.385837e-09, 2.028946e-09, 1.622788e-08, 2.386251e-09, 3.314136e-09, 2.876713e-09, 1.391838e-09, 2.707271e-09, 1.721414e-08, 2.133305e-09, 1.918352e-08, 2.623818e-08, 2.432135e-09, 1.544506e-09, 1.49401e-09, 1.587866e-09, 1.646801e-09, 3.147182e-09, 8.799097e-09, 1.569157e-09, 8.113997e-09, 2.143189e-09, 3.400988e-09, 1.73013e-09, 1.381523e-08, 2.622256e-08, 4.374882e-09, 1.026466e-09, 1.899898e-09, 0.52032, 0.668829, 0.644679, 0.552099, 0.504778, 0.698308, 0.650064, 0.541594, 0.55378, 0.647561, 0.589188, 0.659091, 0.619317, 0.611106, 0.584098, 0.502525, 0.688736, 92873.72, 99153.11, 99422.92, 95878.74, 0.094294
3.421774e-10, 2.171164e-10, 5.030896e-11, 9.378608e-11, 9.560492e-11, 1.720662e-10, 6.044829e-11, 5.387845e-11, 9.070909e-11, 1.151058e-10, 6.08786e-11, 8.670077e-11, 5.11083e-11, 2.993737e-10, 1.50643e-10, 1.092176e-10, 8.438989e-11, 8.585277e-09, 2.25929e-09, 1.315667e-09, 2.529732e-09, 4.185398e-09, 1.144105e-09, 3.484231e-09, 2.440795e-09, 1.433926e-09, 2.6931e-09, 1.176235e-09, 1.122586e-09, 5.303145e-09, 1.703717e-09, 1.589592e-09, 2.770905e-09, 8.380645e-09, 3.755562e-09, 2.387951e-09, 1.132945e-09, 2.340408e-09, 1.324812e-09, 1.685765e-09, 3.980879e-09, 1.346651e-09, 1.216977e-09, 1.486751e-09, 1.22035e-09, 1.648403e-09, 3.225285e-09, 3.306829e-09, 1.171429e-09, 0.528264, 0.578484, 0.610639, 0.546146, 0.602816, 0.606325, 0.682185, 0.514352, 0.599324, 0.547498, 0.666488, 0.513784, 0.638523, 0.536192, 0.522363, 0.532891, 0.501165, 106218.36, 106489.37, 108592.62, 91278.79, 0.099737
6.430229e-11, 5.342067e-11, 2.853965e-10, 7.112393e-10, 9.062999e-11, 8.324118e-11, 1.71906e-10, 3.782566e-10, 1.143186e-10, 6.240514e-11, 1.84328e-10, 1.278161e-10, 1.399217e-10, 5.009255e-11, 5.710817e-11, 5.755188e-11, 1.001566e-10, 1.896796e-09, 1.807124e-09, 3.302845e-09, 1.176486e-09, 1.085368e-09, 3.953082e-09, 1.49172e-09, 1.721004e-09, 1.982431e-09, 1.696915e-09, 3.628793e-08, 2.412822e-09, 1.122851e-09, 5.715535e-09, 2.305661e-09, 1.117245e-09, 1.581843e-09, 1.221325e-09, 1.13535e-09, 5.118707e-09, 1.15954e-09, 5.095816e-09, 6.193633e-09, 1.054605e-09, 2.485129e-08, 7.48566e-09, 4.307638e-09, 3.888208e-09, 2.135435e-09, 1.480875e-09, 1.416512e-09, 2.193846e-09, 0.685187, 0.600055, 0.550337, 0.685895, 0.538919, 0.585876, 0.576305, 0.607494, 0.618269, 0.612227, 0.559375, 0.605409, 0.591832, 0.643314, 0.680611, 0.658131, 0.626134, 91779.9, 94542.44, 96198.66, 103877.06, 0.100794
6.978999e-11, 1.133815e-10, 8.076742e-11, 5.134607e-11, 6.165294e-11, 6.359822e-11, 7.830704e-11, 1.292707e-10, 2.499401e-10, 6.830148e-11, 9.596024e-11, 2.089366e-10, 8.593453e-11, 1.196791e-10, 6.840911e-11, 4.058438e-10, 2.221789e-10, 2.322554e-09, 1.06659e-09, 1.749012e-09, 5.233466e-09, 1.667164e-09, 1.559697e-09, 3.786455e-09, 5.706031e-09, 1.345004e-08, 3.777054e-09, 2.304014e-09, 1.509183e-09, 1.644464e-09, 1.112736e-09, 1.252611e-09, 3.749219e-09, 1.086634e-09, 1.760917e-09, 1.396617e-09, 1.35584e-09, 5.564996e-09, 1.053899e-09, 1.028771e-09, 1.956689e-09, 3.397962e-09, 1.56724e-09, 1.213937e-09, 2.963008e-09, 1.145947e-09, 8.174146e-09, 6.694456e-09, 2.921418e-08, 0.644477, 0.504513, 0.656214, 0.635693, 0.667307, 0.652702, 0.508762, 0.562928, 0.668853, 0.699466, 0.52485, 0.575084, 0.534238, 0.663736, 0.636505, 0.644127, 0.665184, 96800.57, 97175.64, 104734.19, 106870.93, 0.090686
1.136876e-10, 7.539045e-11, 1.000293e-10, 9.785656e-11, 1.96881e-10, 1.117317e-10, 1.027129e-10, 7.382869e-11, 6.329832e-11, 3.10292e-10, 8.747613e-11, 5.527594e-11, 2.423286e-10, 9.224756e-11, 2.722253e-10, 7.406042e-11, 6.187189e-11, 1.057837e-09, 1.739417e-08, 2.028713e-08, 1.71829e-09, 3.446377e-09, 3.477325e-09, 1.204088e-09, 1.221192e-09, 1.311585e-09, 1.06396e-09, 1.411914e-09, 6.396602e-09, 3.009494e-09, 2.97445e-09, 3.788017e-09, 1.905853e-09, 2.277487e-09, 2.517759e-09, 4.581472e-09, 2.097563e-09, 1.626468e-09, 2.516639e-09, 3.09395e-09, 1.387941e-09, 1.004333e-09, 2.265066e-09, 3.111746e-09, 1.332877e-09, 4.615322e-09, 1.023704e-09, 1.165533e-09, 1.479702e-09, 0.5889, 0.676273, 0.507826, 0.596329, 0.578458, 0.530097, 0.602877, 0.658805, 0.537798, 0.559556, 0.605336, 0.693224, 0.686789, 0.556808, 0.566432, 0.568784, 0.590142, 101121.85, 103978.83, 92359.45, 99222.62, 0.109864
1.086624e-10, 1.110256e-10, 6.289295e-11, 7.334344e-11, 7.264878e-11, 8.05319e-11, 2.159289e-10, 1.374625e-10, 5.479615e-11, 7.518373e-11, 9.394689e-11, 8.287782e-11, 6.332029e-11, 6.730863e-11, 9.059425e-11, 9.784578e-11, 5.062787e-11, 1.530433e-09, 1.011679e-09, 1.478448e-09, 1.060523e-09, 2.404026e-09, 3.094921e-09, 1.540912e-09, 2.040074e-09, 1.122238e-08, 1.10552e-09, 1.325891e-09, 3.372856e-09, 1.085095e-09, 1.20115e-09, 2.68686e-09, 1.380546e-09, 1.247925e-09, 2.294984e-09, 3.576677e-09, 2.512986e-09, 2.846102e-09, 1.586109e-09, 4.65319e-09, 6.224158e-09, 2.02135e-09, 1.148783e-09, 1.304125e-09, 3.618884e-09, 3.877254e-09, 1.577466e-09, 1.873481e-09, 1.30625e-09, 0.614643, 0.508101, 0.615162, 0.529478, 0.646832, 0.548673, 0.506053, 0.522159, 0.576607, 0.538309, 0.50193, 0.549036, 0.515058, 0.61841, 0.685448, 0.621555, 0.515781, 96882.19, 97506.16, 95533.68, 102449.29, 0.106002
6.756426e-11, 7.270287e-11, 2.368717e-10, 2.246642e-10, 1.364967e-10, 1.955026e-10, 6.507315e-11, 7.180876e-11, 4.827285e-10, 5.298253e-10, 1.007392e-10, 1.567827e-10, 1.090853e-10, 1.272835e-10, 3.87005e-10, 6.130801e-11, 3.070815e-10, 3.766005e-09, 7.620187e-09, 6.330295e-09, 3.315185e-09, 1.393653e-09, 1.474968e-09, 3.089395e-09, 1.777731e-09, 1.150016e-09, 5.614015e-09, 2.386422e-09, 1.306828e-09, 6.336475e-09, 2.53948e-09, 1.446965e-09, 1.425033e-08, 3.161255e-09, 1.882704e-09, 1.289588e-09, 1.467316e-09, 1.100878e-09, 1.296512e-08, 1.851859e-09, 1.088674e-09, 1.301074e-09, 1.147026e-08, 2.59331e-09, 1.457269e-09, 1.212504e-09, 1.958222e-09, 1.957989e-09, 2.312314e-09, 0.571566, 0.686112, 0.573902, 0.690117, 0.507605, 0.671675, 0.611837, 0.605925, 0.608051, 0.601865, 0.621394, 0.63246, 0.668367, 0.511483, 0.517916, 0.596798, 0.640811, 100099.97, 100713.13, 107851.35, 94894.98, 0.094558
6.266266e-11, 2.60289e-10, 7.638495e-11, 6.032556e-11, 3.097368e-10, 1.169561e-10, 1.16945e-10, 5.512657e-11, 1.517668e-10, 9.974514e-11, 2.028104e-10, 2.114115e-10, 7.024783e-11, 6.399367e-11, 9.769215e-11, 7.514373e-10, 1.678431e-10, 1.187561e-09, 1.969212e-09, 1.112078e-09, 1.351969e-09, 1.268757e-09, 4.688753e-09, 1.170018e-09, 4.175163e-09, 1.464927e-09, 1.909666e-09, 1.360798e-08, 2.623061e-08, 2.761598e-09, 1.549114e-09, 1.233687e-08, 1.218874e-09, 4.195887e-09, 1.16913e-09, 1.734299e-09, 3.956432e-09, 9.633306e-09, 1.202437e-09, 2.656685e-09, 2.387844e-09, 1.929183e-09, 1.469177e-09, 1.367313e-09, 1.300048e-09, 2.025496e-09, 1.242729e-09, 1.073953e-09, 8.17462e-09, 0.511319, 0.584319, 0.669538, 0.639857, 0.68617, 0.591507, 0.679474, 0.573871, 0.653948, 0.689515, 0.656777, 0.562096, 0.607697, 0.581516, 0.574589, 0.507781, 0.654789, 105040.24, 108192.54, 91850.72, 96949.81, 0.104432
2.945841e-10, 5.659135e-11, 1.659101e-10, 1.35256e-10, 5.590443e-11, 6.091709e-11, 8.625648e-11, 3.185424e-10, 7.229245e-11, 5.761247e-11, 6.394355e-11, 5.109056e-11, 3.039038e-10, 2.403492e-10, 5.371027e-11, 6.832808e-11, 7.387598e-11, 3.128138e-09, 1.636798e-09, 2.283778e-09, 3.060432e-08, 7.804805e-09, 1.199392e-09, 4.454562e-09, 1.227621e-09, 2.516897e-09, 3.173924e-09, 1.197375e-09, 1.862936e-09, 1.730002e-09, 9.11444e-09, 1.017611e-09, 2.279854e-09, 1.324525e-09, 4.392514e-09, 8.874302e-09, 1.038451e-09, 1.513285e-09, 3.688766e-09, 1.088607e-09, 1.450907e-09, 4.074487e-09, 2.52201e-09, 6.011263e-09, 4.899188e-09, 1.657981e-09, 5.109644e-09, 8.600542e-09, 1.430262e-09, 0.655742, 0.61214, 0.516364, 0.57961, 0.571894, 0.613146, 0.585266, 0.654124, 0.535393, 0.551557, 0.563837, 0.668906, 0.560248, 0.688639, 0.628738, 0.682435, 0.579831, 92017.77, 90149.45, 104149.16, 109456.54, 0.096108
2.107606e-10, 4.731018e-10, 3.760839e-10, 1.124375e-10, 5.75998e-11, 6.639521e-11, 1.516614e-10, 5.949178e-11, 1.08129e-10, 1.701386e-10, 6.464353e-10, 6.440567e-11, 7.737063e-11, 1.017393e-10, 5.890644e-11, 8.767749e-11, 8.75983e-11, 2.480435e-09, 3.009282e-09, 1.585785e-09, 1.191176e-09, 2.722506e-09, 2.699012e-08, 8.630222e-09, 1.124239e-09, 1.867955e-09, 1.568564e-09, 2.821885e-09, 2.261944e-09, 1.227885e-09, 1.913156e-09, 2.405274e-09, 2.971004e-09, 2.485091e-08, 1.546138e-09, 1.07065e-09, 1.747846e-09, 1.898983e-09, 1.098385e-09, 1.142119e-09, 1.781907e-09, 1.037615e-09, 1.039478e-09, 7.151437e-09, 1.048404e-09, 1.412544e-08, 2.916102e-09, 1.520644e-09, 1.086045e-09, 0.694893, 0.540546, 0.525283, 0.522149, 0.669925, 0.678999, 0.553141, 0.676673, 0.517753, 0.651424, 0.692596, 0.501724, 0.578836, 0.563334, 0.665583, 0.650509, 0.617793, 108946.25, 103110.67, 92537.44, 102688.61, 0.090343
5.109882e-11, 6.272726e-11, 5.236408e-11, 5.416612e-11, 2.58123e-10, 4.106645e-10, 7.44236e-11, 2.263857e-10, 8.577257e-11, 8.317465e-11, 5.265706e-11, 3.385114e-10, 1.922835e-10, 8.131877e-11, 1.660788e-10, 1.738029e-10, 1.081289e-10, 1.029113e-09, 1.379987e-09, 8.90457e-09, 2.282295e-09, 1.809073e-09, 1.109337e-09, 1.021824e-09, 9.200016e-09, 3.317409e-09, 2.250787e-09, 1.76177e-09, 1.097983e-09, 1.943214e-08, 4.300122e-09, 1.706082e-09, 1.075592e-09, 1.899583e-09, 3.162912e-09, 2.343151e-09, 3.611409e-09, 4.645854e-09, 2.023773e-09, 2.338463e-09, 3.438645e-09, 3.102291e-09, 3.964522e-09, 1.918427e-09, 6.897007e-09, 1.134598e-09, 1.4141e-09, 2.663079e-09, 3.533207e-09, 0.537751, 0.668365, 0.685683, 0.658384, 0.584213, 0.500723, 0.659853, 0.595255, 0.699199, 0.589627, 0.587205, 0.616786, 0.625137, 0.656406, 0.531456, 0.525658, 0.542799, 93423.8, 96163.93, 100220.1, 90279.55, 0.108979
8.695699e-11, 1.65849e-10, 9.777058e-11, 4.124621e-10, 1.1081e-10, 1.545472e-10, 6.064575e-10, 1.200075e-10, 6.125892e-11, 5.385275e-11, 6.856605e-11, 9.492769e-11, 5.467899e-11, 5.301439e-10, 2.325677e-10, 5.274856e-11, 1.919341e-10, 1.10497e-08, 1.209207e-09, 1.214949e-09, 1.581205e-09, 1.034872e-09, 2.010795e-09, 2.256139e-09, 1.571239e-09, 4.097961e-09, 1.291073e-09, 1.111255e-09, 5.437188e-09, 2.000544e-09, 1.04673e-09, 4.558371e-09, 4.297185e-09, 1.032101e-09, 1.044488e-08, 3.907695e-09, 1.192792e-09, 1.304603e-09, 1.527866e-09, 1.416522e-09, 1.269879e-09, 1.36638e-08, 1.843387e-09, 2.427824e-09, 2.1872e-09, 3.251338e-09, 3.891115e-08, 1.232954e-09, 4.742229e-09, 0.579461, 0.564323, 0.58298, 0.608516, 0.609561, 0.63629, 0.629688, 0.625753, 0.638851, 0.501805, 0.547125, 0.590269, 0.698793, 0.636593, 0.576429, 0.564662, 0.553773, 98288.38, 93679.34, 98837.29, 97951.35, 0.098754
1.224982e-10, 9.278991e-11, 7.980706e-11, 8.338603e-11, 8.369865e-11, 5.395551e-11, 5.39747e-11, 7.715484e-11, 2.135135e-10, 1.677958e-10, 1.679507e-10, 7.243727e-11, 1.639574e-10, 5.408925e-11, 6.587501e-11, 1.565915e-10, 6.015225e-11, 1.804833e-09, 4.367243e-09, 2.765335e-09, 5.780452e-09, 6.121201e-09, 1.643348e-09, 1.945335e-09, 2.790334e-09, 1.044063e-09, 1.581085e-08, 3.845777e-09, 1.464921e-09, 1.399132e-09, 3.690547e-09, 1.278696e-09, 1.806376e-09, 2.205421e-09, 1.009117e-09, 1.353363e-09, 8.585804e-09, 2.197003e-09, 4.326522e-09, 2.442271e-08, 3.385207e-08, 1.401267e-09, 3.241123e-09, 1.023398e-09, 1.604245e-09, 1.513426e-09, 1.13736e-09, 4.447282e-09, 1.653248e-09, 0.634819, 0.642343, 0.631075, 0.571888, 0.5488, 0.558987, 0.536407, 0.546288, 0.570296, 0.638397, 0.629136, 0.678723, 0.545852, 0.543716, 0.620622, 0.639618, 0.678791, 104006.14, 105482.34, 106539.78, 105329.88, 0.10051
